408	"	PU	PUNC	I_CLS	I_SENT	N	-
409	เมื่อ	PS	JSBR	I_CLS	I_SENT	Temporal.Asynchronous.Succession	414
410	ถึง	CC	RPRE	I_CLS	I_SENT	N	-
411	จุด	NN	NCMN	I_CLS	I_SENT	N	-
412	หนึ่ง	NN	DCNM	I_CLS	I_SENT	N	-
413	นาดาล	NN	NCMN	I_CLS	I_SENT	N	-
414	ก็	CC	JSBR	I_CLS	I_SENT	Temporal.Asynchronous.Succession	-
415	จะ	AX	XVBM	I_CLS	I_SENT	N	-
416	ต้อง	AX	XVMM	I_CLS	I_SENT	N	-
417	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
418	คน	NN	NCMN	E_CLS	I_SENT	N	-
419	ที่	CC	PREL	B_CLS	I_SENT	N	-
420	แพ้	VV	VACT	I_CLS	I_SENT	N	-
421	ในที่สุด	PS	ADVS	E_CLS	I_SENT	N	-
422	แต่	CC	JCRG	B_CLS	I_SENT	Comparison.Concession.Arg2-As-Denier	-
423	ไม่	NG	NEG	I_CLS	I_SENT	N	-
424	มี	VV	VSTA	I_CLS	I_SENT	N	-
425	ใคร	PR	PNTR	I_CLS	I_SENT	N	-
426	คาดคิด	VV	VACT	I_CLS	I_SENT	N	-
427	มา	AV	XVAE	I_CLS	I_SENT	N	-
428	ก่อน	AV	RPRE	E_CLS	I_SENT	N	-
429	ว่า	CC	JSBR	B_CLS	I_SENT	N	-
430	มัน	PR	PPRS	I_CLS	I_SENT	N	-
431	จะ	AX	XVBM	I_CLS	I_SENT	N	-
432	เกิด	VV	VSTA	I_CLS	I_SENT	N	-
433	ขึ้น	AV	XVAE	I_CLS	I_SENT	N	-
434	ใน	PS	RPRE	I_CLS	I_SENT	N	-
435	วัน	NN	NCMN	I_CLS	I_SENT	N	-
436	นี้	AJ	DDAC	E_CLS	I_SENT	N	-
437	หรือ	CC	JCRG	B_CLS	I_SENT	N	-
438	แม้	CC	JSBR	I_CLS	I_SENT	N	-
439	จะ	AX	XVBM	I_CLS	I_SENT	N	-
440	กระทั่ง	VV	VACT	I_CLS	I_SENT	N	-
441	ใน	PS	RPRE	I_CLS	I_SENT	N	-
442	ปี	NN	NCMN	I_CLS	I_SENT	N	-
443	หน้า	AJ	VATT	I_CLS	I_SENT	N	-
444	ก็ตาม	CC	RPRE	I_CLS	I_SENT	N	-
445	ตอน	NN	NCMN	I_CLS	I_SENT	N	-
446	นี้	AJ	DDAC	I_CLS	I_SENT	N	-
447	ทัวร์นาเมนต์	VV	VACT	I_CLS	I_SENT	N	-
448	เปิด	VV	VACT	I_CLS	I_SENT	N	-
449	แล้ว	AX	XVAE	I_CLS	I_SENT	N	-
450	สำหรับ	PS	RPRE	I_CLS	I_SENT	N	-
451	นัก	FX	NCMN	I_CLS	I_SENT	N	-
452	เทนนิส	NN	VACT	I_CLS	I_SENT	N	-
453	อีก	NU	ADVN	I_CLS	I_SENT	N	-
454	หลาย	NU	DIBQ	I_CLS	I_SENT	N	-
455	ๆ	PU	NCMN	I_CLS	I_SENT	N	-
456	คน	CL	CNIT	I_CLS	I_SENT	N	-
457	"	PU	PUNC	E_CLS	I_SENT	N	-

458	นาดาล	NN	NCMN	B_CLS	B_SENT	N	-
459	นั้น	AJ	PDMN	I_CLS	I_SENT	N	-
460	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
461	ตัวเต็ง	NN	NCMN	E_CLS	I_SENT	N	-
462	ที่	CC	PREL	B_CLS	I_SENT	N	-
463	จะ	AX	XVBM	I_CLS	I_SENT	N	-
464	คว้า	VV	VACT	I_CLS	I_SENT	N	-
465	แชมป์	NN	NCMN	I_CLS	I_SENT	N	-
466	เฟรนช์	NN	NCMN	I_CLS	I_SENT	N	-
467	โอเพน	NN	NCMN	I_CLS	I_SENT	N	-
468	ไป	AV	XVAE	I_CLS	I_SENT	N	-
469	ครอง	VV	VACT	I_CLS	I_SENT	N	-
470	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
471	สมัย	NN	NCMN	E_CLS	I_SENT	N	-
472	ที่	CC	PREL	B_CLS	I_SENT	N	-
473	ห้า	NN	VACT	I_CLS	I_SENT	N	-
474	ติดต่อ	VV	VACT	I_CLS	I_SENT	N	-
475	กัน	PR	ADVN	E_CLS	I_SENT	N	-
476	_	PU	NCMN	O	I_SENT	N	-
477	ซึ่ง	CC	PREL	B_CLS	I_SENT	Expansion.GenExpansion	-
478	อังเดร	NN	VACT	I_CLS	I_SENT	N	-
479	_	PU	NCMN	I_CLS	I_SENT	N	-
480	อากัสซี	NN	NCMN	I_CLS	I_SENT	N	-
481	อดีต	NN	NCMN	I_CLS	I_SENT	N	-
482	นัก	FX	NCMN	I_CLS	I_SENT	N	-
483	เทนนิส	NN	NCMN	I_CLS	I_SENT	N	-
484	หมายเลข	NN	NCMN	I_CLS	I_SENT	N	-
485	หนึ่ง	NN	DCNM	I_CLS	I_SENT	N	-
486	ของ	PS	RPRE	I_CLS	I_SENT	N	-
487	โลก	NN	NCMN	I_CLS	I_SENT	N	-
488	ชาว	FX	NCMN	I_CLS	I_SENT	N	-
489	อเมริกัน	NN	ADVN	I_CLS	I_SENT	N	-
490	ถึง	VV	RPRE	I_CLS	I_SENT	N	-
491	ขนาด	NN	NCMN	I_CLS	I_SENT	N	-
492	มอง	VV	VACT	E_CLS	I_SENT	N	-
493	ว่า	CC	JSBR	B_CLS	I_SENT	N	-
494	นาดาล	NN	NCMN	I_CLS	I_SENT	N	-
495	อาจ	AX	XVMM	I_CLS	I_SENT	N	-
496	จะ	AX	XVBM	I_CLS	I_SENT	N	-
497	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
498	นัก	FX	NCMN	I_CLS	I_SENT	N	-
499	เทนนิส	NN	NCMN	I_CLS	I_SENT	N	-
500	คน	CL	CNIT	I_CLS	I_SENT	N	-
501	แรก	NU	DONM	I_CLS	I_SENT	N	-
502	ต่อ	VV	RPRE	E_CLS	I_SENT	N	-
503	จากที่	CC	NCMN	B_CLS	I_SENT	N	-
504	ร็อดเลเวอร์	NN	NCMN	I_CLS	I_SENT	N	-
505	เคย	AX	XVMM	I_CLS	I_SENT	N	-
506	ทำ	VV	VACT	I_CLS	I_SENT	N	-
507	ได้	AX	XVAE	I_CLS	I_SENT	N	-
508	ใน	PS	RPRE	I_CLS	I_SENT	N	-
509	ปี	CL	NCMN	I_CLS	I_SENT	N	-
510	_	PU	NCMN	I_CLS	I_SENT	N	-
511	1969	NU	NCNM	I_CLS	I_SENT	N	-
512	_	PU	NCMN	I_CLS	I_SENT	N	-
513	ด้วย	PS	RPRE	I_CLS	I_SENT	N	-
514	การ	FX	FIXN	I_CLS	I_SENT	N	-
515	คว้า	VV	VACT	I_CLS	I_SENT	N	-
516	แชมป์	NN	NCMN	I_CLS	I_SENT	N	-
517	ระดับ	CL	NCMN	I_CLS	I_SENT	N	-
518	แกรนด์สแลม	NN	NCMN	I_CLS	I_SENT	N	-
519	ทั้ง	NU	DDBQ	I_CLS	I_SENT	N	-
520	_	PU	NCMN	I_CLS	I_SENT	N	-
521	4	NU	DCNM	I_CLS	I_SENT	N	-
522	_	PU	NCMN	I_CLS	I_SENT	N	-
523	รายการ	CL	CNIT	I_CLS	I_SENT	N	-
524	ใน	PS	RPRE	I_CLS	I_SENT	N	-
525	ปี	NN	NCMN	I_CLS	I_SENT	N	-
526	เดียว	NU	DIAC	I_CLS	I_SENT	N	-
527	กัน	PR	ADVN	E_CLS	I_SENT	N	-

528	"	PU	PUNC	B_CLS	B_SENT	N	-
529	ผม	PR	PPRS	I_CLS	I_SENT	N	-
530	ไม่	NG	NEG	I_CLS	I_SENT	N	-
531	คิด	VV	VACT	E_CLS	I_SENT	N	-
532	ว่า	CC	JSBR	B_CLS	I_SENT	N	-
533	ผม	PR	PPRS	I_CLS	I_SENT	N	-
534	จะ	AX	XVBM	I_CLS	I_SENT	N	-
535	มี	VV	VSTA	I_CLS	I_SENT	N	-
536	โอกาส	NN	NCMN	I_CLS	I_SENT	N	-
537	ได้	AX	XVAM	I_CLS	I_SENT	N	-
538	เห็น	VV	VSTA	I_CLS	I_SENT	N	-
539	นัก	FX	ADVN	I_CLS	I_SENT	N	-
540	เทนนิส	NN	NCMN	I_CLS	I_SENT	N	-
541	สัก	AJ	NCMN	I_CLS	I_SENT	N	-
542	คน	NN	NCMN	I_CLS	I_SENT	N	-
543	ทำ	VV	VACT	I_CLS	I_SENT	N	-
544	ได้	AX	XVAE	I_CLS	I_SENT	N	-
545	อย่างนั้น	FX	JSBR	E_CLS	I_SENT	N	-
546	เพราะ	CC	JSBR	B_CLS	I_SENT	Contingency.Cause.Reason	-
547	มัน	PR	PPRS	I_CLS	I_SENT	N	-
548	ดู	AV	VACT	I_CLS	I_SENT	N	-
549	เหมือน	VV	JCMP	I_CLS	I_SENT	N	-
550	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
551	สิ่ง	NN	NCMN	E_CLS	I_SENT	N	-
552	ที่	CC	PREL	B_CLS	I_SENT	N	-
553	แทบ	AV	XVBM	I_CLS	I_SENT	N	-
554	จะ	AX	XVBM	I_CLS	I_SENT	N	-
555	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
556	ไป	AV	XVAE	I_CLS	I_SENT	N	-
557	ไม่	NG	NEG	I_CLS	I_SENT	N	-
558	ได้	AX	XVAM	I_CLS	I_SENT	N	-
559	นี่	PR	VACT	I_CLS	I_SENT	N	-
560	เป็น	VV	VSTA	I_CLS	I_SENT	N	-
561	ครั้ง	CL	CFQC	I_CLS	I_SENT	N	-
562	แรก	NU	DONM	I_CLS	I_SENT	N	-
563	ใน	PS	RPRE	I_CLS	I_SENT	N	-
564	รอบ	NN	NCMN	I_CLS	I_SENT	N	-
565	หลาย	NU	DIBQ	I_CLS	I_SENT	N	-
566	ๆ	PU	CNIT	I_CLS	I_SENT	N	-
567	ปี	CL	NCMN	E_CLS	I_SENT	N	-
568	ที่	CC	PREL	B_CLS	I_SENT	N	-
569	มี	VV	VSTA	I_CLS	I_SENT	N	-
570	โอกาส	NN	NCMN	E_CLS	I_SENT	N	-
571	ที่	CC	PREL	B_CLS	I_SENT	N	-
572	จะ	AX	XVBM	I_CLS	I_SENT	N	-
573	เห็น	VV	VSTA	I_CLS	I_SENT	N	-
574	ใคร	PR	PNTR	I_CLS	I_SENT	N	-
575	สัก	AJ	NCMN	I_CLS	I_SENT	N	-
576	คน	CL	CNIT	I_CLS	I_SENT	N	-
577	สามารถ	AX	XVAM	I_CLS	I_SENT	N	-
578	กวาด	VV	VACT	I_CLS	I_SENT	N	-
579	แชมป์	NN	NCMN	I_CLS	I_SENT	N	-
580	แกรนด์สแลม	NN	NCMN	I_CLS	I_SENT	N	-
581	ได้	AX	XVAE	I_CLS	I_SENT	N	-
582	ทั้ง	NU	DDBQ	I_CLS	I_SENT	N	-
583	_	PU	NCMN	I_CLS	I_SENT	N	-
584	4	NU	DCNM	I_CLS	I_SENT	N	-
585	_	PU	NCMN	I_CLS	I_SENT	N	-
586	รายการ	CL	CNIT	I_CLS	I_SENT	N	-
587	ใน	PS	RPRE	I_CLS	I_SENT	N	-
588	ปี	NN	NCMN	I_CLS	I_SENT	N	-
589	เดียว	NU	DIAC	I_CLS	I_SENT	N	-
590	กัน	PR	ADVN	I_CLS	I_SENT	N	-
591	"	PU	PUNC	E_CLS	I_SENT	N	-

592	อากัสซี	NN	NCMN	B_CLS	B_SENT	N	-
593	กล่าว	VV	VACT	I_CLS	I_SENT	N	-
594	ไว้	AX	XVAE	I_CLS	I_SENT	N	-
595	เมื่อ	PS	JSBR	I_CLS	I_SENT	N	-
596	_	PU	NCMN	I_CLS	I_SENT	N	-
597	2	NU	NCNM	I_CLS	I_SENT	N	-
598	_	PU	NCMN	I_CLS	I_SENT	N	-
599	สัปดาห์	CL	CNIT	I_CLS	I_SENT	N	-
600	ที่	CC	PREL	I_CLS	I_SENT	N	-
601	แล้ว	AX	XVBM	I_CLS	I_SENT	N	-
602	ก่อน	CC	ADVN	I_CLS	I_SENT	Temporal.Asynchronous.Precedence	-
603	ที่	CC	PREL	I_CLS	I_SENT	N	-
604	หนุ่ม	NN	VSTA	I_CLS	I_SENT	N	-
605	จาก	PS	RPRE	I_CLS	I_SENT	N	-
606	สเปน	NN	NCMN	I_CLS	I_SENT	N	-
607	จะ	AX	XVBM	I_CLS	I_SENT	N	-
608	แพ้	VV	VACT	I_CLS	I_SENT	N	-
609	อย่าง	FX	FIXV	I_CLS	I_SENT	N	-
610	พลิก	VV	VSTA	I_CLS	I_SENT	N	-
611	ความ	FX	FIXN	I_CLS	I_SENT	N	-
612	คาดหมาย	VV	VSTA	I_CLS	I_SENT	N	-
613	แค่	AJ	DDBQ	I_CLS	I_SENT	N	-
614	เพียง	AV	DDBQ	I_CLS	I_SENT	N	-
615	รอบ	NN	CFQC	I_CLS	I_SENT	N	-
616	_	PU	DCNM	I_CLS	I_SENT	N	-
617	4	NU	DCNM	I_CLS	I_SENT	N	-
618	_	PU	CMTR	I_CLS	I_SENT	N	-
619	เท่านั้น	AV	DDAQ	I_CLS	I_SENT	N	-
620	.	PU	PUNC	E_CLS	I_SENT	N	-

